date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
9/1/2016,Portugal,Gibraltar,5,0,Friendly,Porto,Portugal,FALSE
9/1/2016,Saudi Arabia,Thailand,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
9/1/2016,Uzbekistan,Syria,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
9/2/2016,El Salvador,Mexico,1,3,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
9/2/2016,Haiti,Costa Rica,0,1,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
9/2/2016,Honduras,Canada,2,1,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
9/2/2016,Latvia,Luxembourg,3,1,Friendly,Riga,Latvia,FALSE
9/2/2016,Panama,Jamaica,2,0,FIFA World Cup qualification,Panama City,Panama,FALSE
9/2/2016,South Africa,Mauritania,1,1,African Cup of Nations qualification,Nelspruit,South Africa,FALSE
9/2/2016,Saint Vincent and the Grenadines,United States,0,6,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,FALSE
9/2/2016,Sudan,Gabon,1,2,Friendly,Khartoum,Sudan,FALSE
9/2/2016,Trinidad and Tobago,Guatemala,2,2,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
9/3/2016,Angola,Madagascar,1,1,African Cup of Nations qualification,Luanda,Angola,FALSE
9/3/2016,Cameroon,Gambia,2,0,African Cup of Nations qualification,Limbe,Cameroon,FALSE
9/3/2016,Cape Verde,Libya,0,1,African Cup of Nations qualification,Praia,Cape Verde,FALSE
9/3/2016,Ethiopia,Seychelles,2,1,African Cup of Nations qualification,Hawassa,Ethiopia,FALSE
9/3/2016,Ghana,Rwanda,1,1,African Cup of Nations qualification,Accra,Ghana,FALSE
9/3/2016,India,Puerto Rico,4,1,Friendly,Bombay,India,FALSE
9/3/2016,Ivory Coast,Sierra Leone,1,1,African Cup of Nations qualification,BouakÃ©,Ivory Coast,FALSE
9/3/2016,Mozambique,Mauritius,1,0,African Cup of Nations qualification,Maputo,Mozambique,FALSE
9/3/2016,Nigeria,Tanzania,1,0,African Cup of Nations qualification,Uyo,Nigeria,FALSE
9/3/2016,Senegal,Namibia,2,0,African Cup of Nations qualification,Dakar,Senegal,FALSE
9/4/2016,Algeria,Lesotho,6,0,African Cup of Nations qualification,Blida,Algeria,FALSE
9/4/2016,Bahrain,Jordan,0,0,Friendly,Isa Town,Bahrain,FALSE
9/4/2016,Burkina Faso,Botswana,2,1,African Cup of Nations qualification,Ouagadougou,Burkina Faso,FALSE
9/4/2016,Congo,Guinea-Bissau,1,0,African Cup of Nations qualification,Brazzaville,Congo,FALSE
9/4/2016,DR Congo,Central African Republic,4,1,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
9/4/2016,Czech Republic,Northern Ireland,0,0,FIFA World Cup qualification,Prague,Czech Republic,FALSE
9/4/2016,Denmark,Armenia,1,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
9/4/2016,Equatorial Guinea,South Sudan,4,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
9/4/2016,Kazakhstan,Poland,2,2,FIFA World Cup qualification,Astana,Kazakhstan,FALSE
9/4/2016,Lithuania,Slovenia,2,2,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
9/4/2016,Malawi,Eswatini,1,0,African Cup of Nations qualification,Blantyre,Malawi,FALSE
9/4/2016,Malta,Scotland,1,5,FIFA World Cup qualification,Attard,Malta,FALSE
9/4/2016,Norway,Germany,0,3,FIFA World Cup qualification,Oslo,Norway,FALSE
9/4/2016,Romania,Montenegro,1,1,FIFA World Cup qualification,Cluj,Romania,FALSE
9/4/2016,San Marino,Azerbaijan,0,1,FIFA World Cup qualification,Serravalle,San Marino,FALSE
9/4/2016,Slovakia,England,0,1,FIFA World Cup qualification,Trnava,Slovakia,FALSE
9/4/2016,Tunisia,Liberia,4,1,African Cup of Nations qualification,Monastir,Tunisia,FALSE
9/4/2016,Uganda,Comoros,1,0,African Cup of Nations qualification,Kampala,Uganda,FALSE
9/4/2016,Zambia,Kenya,1,1,African Cup of Nations qualification,Ndola,Zambia,FALSE
9/5/2016,Albania,North Macedonia,2,1,FIFA World Cup qualification,ShkodÃ«r,Albania,FALSE
9/5/2016,Croatia,Turkey,1,1,FIFA World Cup qualification,Zagreb,Croatia,FALSE
9/5/2016,Finland,Kosovo,1,1,FIFA World Cup qualification,Turku,Finland,FALSE
9/5/2016,Georgia,Austria,1,2,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
9/5/2016,Israel,Italy,1,3,FIFA World Cup qualification,Haifa,Israel,FALSE
9/5/2016,Lebanon,Afghanistan,2,0,Friendly,Beirut,Lebanon,FALSE
9/5/2016,Serbia,Republic of Ireland,2,2,FIFA World Cup qualification,Belgrade,Serbia,FALSE
9/5/2016,Spain,Liechtenstein,8,0,FIFA World Cup qualification,LeÃ³n,Spain,FALSE
9/5/2016,Ukraine,Iceland,1,1,FIFA World Cup qualification,KyÃ¯v,Ukraine,FALSE
9/5/2016,Wales,Moldova,4,0,FIFA World Cup qualification,Cardiff,Wales,FALSE
9/6/2016,Andorra,Latvia,0,1,FIFA World Cup qualification,Sant JuliÃ  de LÃ²ria,Andorra,FALSE
9/6/2016,Bangladesh,Bhutan,0,0,AFC Asian Cup qualification,Dhaka,Bangladesh,FALSE
9/6/2016,Belarus,France,0,0,FIFA World Cup qualification,Barysaw,Belarus,FALSE
9/6/2016,Bosnia and Herzegovina,Estonia,5,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
9/6/2016,Brazil,Colombia,2,1,FIFA World Cup qualification,Manaus,Brazil,FALSE
9/6/2016,Bulgaria,Luxembourg,4,3,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
9/6/2016,Cameroon,Gabon,2,1,Friendly,Limbe,Cameroon,FALSE
9/6/2016,Canada,El Salvador,3,1,FIFA World Cup qualification,Vancouver,Canada,FALSE
9/6/2016,Chile,Bolivia,3,0,FIFA World Cup qualification,Santiago,Chile,FALSE
9/6/2016,China PR,Iran,0,0,FIFA World Cup qualification,Shenyang,China PR,FALSE
9/6/2016,Costa Rica,Panama,3,1,FIFA World Cup qualification,San JosÃ©,Costa Rica,FALSE
9/6/2016,Cyprus,Belgium,0,3,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
9/6/2016,Faroe Islands,Hungary,0,0,FIFA World Cup qualification,TÃ³rshavn,Faroe Islands,FALSE
9/6/2016,Gibraltar,Greece,1,4,FIFA World Cup qualification,Faro,Portugal,TRUE
9/6/2016,Indonesia,Malaysia,3,0,Friendly,Surakarta,Indonesia,FALSE
9/6/2016,Iraq,Saudi Arabia,1,2,FIFA World Cup qualification,Shah Alam,Malaysia,TRUE
9/6/2016,Jamaica,Haiti,0,2,FIFA World Cup qualification,Kingston,Jamaica,FALSE
9/6/2016,Kyrgyzstan,Philippines,1,2,Friendly,Bishkek,Kyrgyzstan,FALSE
9/6/2016,Maldives,Laos,4,0,AFC Asian Cup qualification,MalÃ©,Maldives,FALSE
9/6/2016,Mexico,Honduras,0,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
9/6/2016,Palestine,Tajikistan,1,1,Friendly,Hebron,Palestine,FALSE
9/6/2016,Peru,Ecuador,2,1,FIFA World Cup qualification,Lima,Peru,FALSE
9/6/2016,Qatar,Uzbekistan,0,1,FIFA World Cup qualification,Doha,Qatar,FALSE
9/6/2016,Russia,Ghana,1,0,Friendly,Moscow,Russia,FALSE
9/6/2016,South Africa,Egypt,1,0,Friendly,Johannesburg,South Africa,FALSE
9/6/2016,Sweden,Netherlands,1,1,FIFA World Cup qualification,Solna,Sweden,FALSE
9/6/2016,Switzerland,Portugal,2,0,FIFA World Cup qualification,Basel,Switzerland,FALSE
9/6/2016,Syria,South Korea,0,0,FIFA World Cup qualification,Paroi,Malaysia,TRUE
9/6/2016,Thailand,Japan,0,2,FIFA World Cup qualification,Bangkok,Thailand,FALSE
9/6/2016,United Arab Emirates,Australia,0,1,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,FALSE
9/6/2016,Uruguay,Paraguay,4,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
9/6/2016,United States,Trinidad and Tobago,4,0,FIFA World Cup qualification,Jacksonville,United States,FALSE
9/6/2016,Venezuela,Argentina,2,2,FIFA World Cup qualification,MÃ©rida,Venezuela,FALSE
9/29/2016,Qatar,Serbia,3,0,Friendly,Doha,Qatar,FALSE
9/30/2016,Botswana,Angola,1,1,Friendly,Gaborone,Botswana,FALSE
10/4/2016,DR Congo,Kenya,0,1,Friendly,Kinshasa,DR Congo,FALSE
10/4/2016,Togo,Uganda,1,0,Friendly,LomÃ©,Togo,FALSE
10/5/2016,CuraÃ§ao,Antigua and Barbuda,3,0,CFU Caribbean Cup qualification,Willemstad,CuraÃ§ao,FALSE
10/5/2016,Solomon Islands,New Caledonia,0,3,Friendly,Honiara,Solomon Islands,FALSE
10/5/2016,Tajikistan,Palestine,3,3,Friendly,Dushanbe,Tajikistan,FALSE
10/5/2016,Trinidad and Tobago,Dominican Republic,4,0,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,FALSE
10/6/2016,Austria,Wales,2,2,FIFA World Cup qualification,Vienna,Austria,FALSE
10/6/2016,Brazil,Bolivia,5,0,FIFA World Cup qualification,Natal,Brazil,FALSE
10/6/2016,Cambodia,Hong Kong,0,2,Friendly,Phnom Penh,Cambodia,FALSE
10/6/2016,China PR,Syria,0,1,FIFA World Cup qualification,Xi'an,China PR,FALSE
10/6/2016,Ecuador,Chile,3,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
10/6/2016,Iceland,Finland,3,2,FIFA World Cup qualification,ReykjavÃ­k,Iceland,FALSE
10/6/2016,Republic of Ireland,Georgia,1,0,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
10/6/2016,Italy,Spain,1,1,FIFA World Cup qualification,Turin,Italy,FALSE
10/6/2016,Japan,Iraq,2,1,FIFA World Cup qualification,Saitama,Japan,FALSE
10/6/2016,South Korea,Qatar,3,2,FIFA World Cup qualification,Suwon,South Korea,FALSE
10/6/2016,Kosovo,Croatia,0,6,FIFA World Cup qualification,ShkodÃ«r,Albania,TRUE
10/6/2016,Kyrgyzstan,Lebanon,0,0,Friendly,Bishkek,Kyrgyzstan,FALSE
10/6/2016,Liechtenstein,Albania,0,2,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE
10/6/2016,North Macedonia,Israel,1,2,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
10/6/2016,Mauritania,Canada,0,4,Friendly,Marrakech,Morocco,TRUE
10/6/2016,Moldova,Serbia,0,3,FIFA World Cup qualification,ChiÈ™inÄƒu,Moldova,FALSE
10/6/2016,Paraguay,Colombia,0,1,FIFA World Cup qualification,AsunciÃ³n,Paraguay,FALSE
10/6/2016,Peru,Argentina,2,2,FIFA World Cup qualification,Lima,Peru,FALSE
10/6/2016,Saudi Arabia,Australia,2,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
10/6/2016,Turkey,Ukraine,2,2,FIFA World Cup qualification,Konya,Turkey,FALSE
10/6/2016,United Arab Emirates,Thailand,3,1,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,FALSE
10/6/2016,Uruguay,Venezuela,3,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
10/6/2016,Uzbekistan,Iran,0,1,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
10/6/2016,Vietnam,North Korea,5,2,Friendly,Ho Chi Minh City,Vietnam,FALSE
10/7/2016,Belgium,Bosnia and Herzegovina,4,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
10/7/2016,Cuba,United States,0,2,Friendly,Havana,Cuba,FALSE
10/7/2016,Estonia,Gibraltar,4,0,FIFA World Cup qualification,Tallinn,Estonia,FALSE
10/7/2016,France,Bulgaria,4,1,FIFA World Cup qualification,Saint-Denis,France,FALSE
10/7/2016,Ghana,Uganda,0,0,FIFA World Cup qualification,Tamale,Ghana,FALSE
10/7/2016,Greece,Cyprus,2,0,FIFA World Cup qualification,Piraeus,Greece,FALSE
10/7/2016,Hungary,Switzerland,2,3,FIFA World Cup qualification,Budapest,Hungary,FALSE
10/7/2016,Latvia,Faroe Islands,0,2,FIFA World Cup qualification,Riga,Latvia,FALSE
10/7/2016,Luxembourg,Sweden,0,1,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
10/7/2016,Netherlands,Belarus,4,1,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
10/7/2016,Oman,Jordan,1,1,Friendly,Muscat,Oman,FALSE
10/7/2016,Philippines,Bahrain,1,3,Friendly,Manila,Philippines,FALSE
10/7/2016,Portugal,Andorra,6,0,FIFA World Cup qualification,Aveiro,Portugal,FALSE
10/7/2016,Singapore,Malaysia,0,0,Friendly,Kallang,Singapore,FALSE
10/8/2016,Armenia,Romania,0,5,FIFA World Cup qualification,Yerevan,Armenia,FALSE
10/8/2016,Azerbaijan,Norway,1,0,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
10/8/2016,Belize,Honduras,1,2,Friendly,Belmopan,Belize,FALSE
10/8/2016,Burkina Faso,South Africa,1,1,FIFA World Cup qualification,Ouagadougou,Burkina Faso,FALSE
10/8/2016,DR Congo,Libya,4,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
10/8/2016,Dominican Republic,Martinique,1,2,CFU Caribbean Cup qualification,San CristÃ³bal,Dominican Republic,FALSE
10/8/2016,England,Malta,2,0,FIFA World Cup qualification,London,England,FALSE
10/8/2016,French Guiana,Saint Kitts and Nevis,1,0,CFU Caribbean Cup qualification,Cayenne,French Guiana,FALSE
10/8/2016,Gabon,Morocco,0,0,FIFA World Cup qualification,Franceville,Gabon,FALSE
10/8/2016,Germany,Czech Republic,3,0,FIFA World Cup qualification,Hamburg,Germany,FALSE
10/8/2016,Ivory Coast,Mali,3,1,FIFA World Cup qualification,BouakÃ©,Ivory Coast,FALSE
10/8/2016,Mexico,New Zealand,2,1,Friendly,Nashville,United States,TRUE
10/8/2016,Montenegro,Kazakhstan,5,0,FIFA World Cup qualification,Podgorica,Montenegro,FALSE
10/8/2016,Northern Ireland,San Marino,4,0,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
10/8/2016,Poland,Denmark,3,2,FIFA World Cup qualification,Warsaw,Poland,FALSE
10/8/2016,Scotland,Lithuania,1,1,FIFA World Cup qualification,Glasgow,Scotland,FALSE
10/8/2016,Senegal,Cape Verde,2,0,FIFA World Cup qualification,Dakar,Senegal,FALSE
10/8/2016,Slovenia,Slovakia,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,FALSE
10/8/2016,Solomon Islands,New Caledonia,0,1,Friendly,Honiara,Solomon Islands,FALSE
10/8/2016,Suriname,Guyana,3,2,CFU Caribbean Cup qualification,Paramaribo,Suriname,FALSE
10/8/2016,Taiwan,East Timor,2,1,AFC Asian Cup qualification,Kaohsiung,Taiwan,FALSE
10/9/2016,Albania,Spain,0,2,FIFA World Cup qualification,ShkodÃ«r,Albania,FALSE
10/9/2016,Algeria,Cameroon,1,1,FIFA World Cup qualification,Blida,Algeria,FALSE
10/9/2016,Cambodia,Sri Lanka,4,0,Friendly,Phnom Penh,Cambodia,FALSE
10/9/2016,Congo,Egypt,1,2,FIFA World Cup qualification,Brazzaville,Congo,FALSE
10/9/2016,Finland,Croatia,0,1,FIFA World Cup qualification,Tampere,Finland,FALSE
10/9/2016,Iceland,Turkey,2,0,FIFA World Cup qualification,ReykjavÃ­k,Iceland,FALSE
10/9/2016,Indonesia,Vietnam,2,2,Friendly,Sleman,Indonesia,FALSE
10/9/2016,Israel,Liechtenstein,2,1,FIFA World Cup qualification,Jerusalem,Israel,FALSE
10/9/2016,North Macedonia,Italy,2,3,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
10/9/2016,Moldova,Republic of Ireland,1,3,FIFA World Cup qualification,ChiÈ™inÄƒu,Moldova,FALSE
10/9/2016,Russia,Costa Rica,3,4,Friendly,Krasnodar,Russia,FALSE
10/9/2016,Serbia,Austria,3,2,FIFA World Cup qualification,Belgrade,Serbia,FALSE
10/9/2016,Togo,Mozambique,2,0,Friendly,LomÃ©,Togo,FALSE
10/9/2016,Tunisia,Guinea,2,0,FIFA World Cup qualification,Monastir,Tunisia,FALSE
10/9/2016,Ukraine,Kosovo,3,0,FIFA World Cup qualification,Cracow,Poland,TRUE
10/9/2016,Wales,Georgia,1,1,FIFA World Cup qualification,Cardiff,Wales,FALSE
10/9/2016,Zambia,Nigeria,1,2,FIFA World Cup qualification,Ndola,Zambia,FALSE
10/10/2016,Andorra,Switzerland,1,2,FIFA World Cup qualification,Sant JuliÃ  de LÃ²ria,Andorra,FALSE
10/10/2016,Belarus,Luxembourg,1,1,FIFA World Cup qualification,Barysaw,Belarus,FALSE
10/10/2016,Bhutan,Bangladesh,3,1,AFC Asian Cup qualification,Thimphu,Bhutan,FALSE
10/10/2016,Bosnia and Herzegovina,Cyprus,2,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
10/10/2016,Estonia,Greece,0,2,FIFA World Cup qualification,Tallinn,Estonia,FALSE
10/10/2016,Faroe Islands,Portugal,0,6,FIFA World Cup qualification,TÃ³rshavn,Faroe Islands,FALSE
10/10/2016,Gibraltar,Belgium,0,6,FIFA World Cup qualification,Faro,Portugal,TRUE
10/10/2016,Latvia,Hungary,0,2,FIFA World Cup qualification,Riga,Latvia,FALSE
10/10/2016,Netherlands,France,0,1,FIFA World Cup qualification,Amsterdam,Netherlands,FALSE
10/10/2016,Philippines,North Korea,1,3,Friendly,Manila,Philippines,FALSE
10/10/2016,Sweden,Bulgaria,3,0,FIFA World Cup qualification,Solna,Sweden,FALSE
10/11/2016,Argentina,Paraguay,0,1,FIFA World Cup qualification,CÃ³rdoba,Argentina,FALSE
10/11/2016,Australia,Japan,1,1,FIFA World Cup qualification,Melbourne,Australia,FALSE
10/11/2016,Bolivia,Ecuador,2,2,FIFA World Cup qualification,La Paz,Bolivia,FALSE
10/11/2016,Chile,Peru,2,1,FIFA World Cup qualification,Santiago,Chile,FALSE
10/11/2016,Colombia,Uruguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
10/11/2016,Czech Republic,Azerbaijan,0,0,FIFA World Cup qualification,Ostrava,Czech Republic,FALSE
10/11/2016,Denmark,Montenegro,0,1,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
10/11/2016,Germany,Northern Ireland,2,0,FIFA World Cup qualification,Hanover,Germany,FALSE
10/11/2016,Hong Kong,Singapore,2,0,Friendly,Kowloon,Hong Kong,FALSE
10/11/2016,Iran,South Korea,1,0,FIFA World Cup qualification,Teheran,Iran,FALSE
10/11/2016,Iraq,Thailand,4,0,FIFA World Cup qualification,Teheran,Iran,TRUE
10/11/2016,Kazakhstan,Romania,0,0,FIFA World Cup qualification,Astana,Kazakhstan,FALSE
10/11/2016,Kyrgyzstan,Turkmenistan,1,0,Friendly,Bishkek,Kyrgyzstan,FALSE
10/11/2016,Laos,Maldives,1,1,AFC Asian Cup qualification,Vientiane,Laos,FALSE
10/11/2016,Lebanon,Equatorial Guinea,1,1,Friendly,Beirut,Lebanon,FALSE
10/11/2016,Lithuania,Malta,2,0,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
10/11/2016,Malaysia,Afghanistan,1,1,Friendly,Shah Alam,Malaysia,FALSE
10/11/2016,Mexico,Panama,1,0,Friendly,Bridgeview,United States,TRUE
10/11/2016,Morocco,Canada,4,0,Friendly,Marrakech,Morocco,FALSE
10/11/2016,Norway,San Marino,4,1,FIFA World Cup qualification,Oslo,Norway,FALSE
10/11/2016,Oman,Bahrain,2,2,Friendly,Muscat,Oman,FALSE
10/11/2016,Poland,Armenia,2,1,FIFA World Cup qualification,Warsaw,Poland,FALSE
10/11/2016,Puerto Rico,CuraÃ§ao,2,4,CFU Caribbean Cup qualification,BayamÃ³n,Puerto Rico,FALSE
10/11/2016,Qatar,Syria,1,0,FIFA World Cup qualification,Doha,Qatar,FALSE
10/11/2016,Saudi Arabia,United Arab Emirates,3,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
10/11/2016,Slovakia,Scotland,3,0,FIFA World Cup qualification,Trnava,Slovakia,FALSE
10/11/2016,Slovenia,England,0,0,FIFA World Cup qualification,Ljubljana,Slovenia,FALSE
10/11/2016,South Africa,Ghana,1,1,Friendly,Durban,South Africa,FALSE
10/11/2016,Uzbekistan,China PR,2,0,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
10/11/2016,Venezuela,Brazil,0,2,FIFA World Cup qualification,MÃ©rida,Venezuela,FALSE
10/15/2016,Brunei,East Timor,2,1,AFF Championship,Phnom Penh,Cambodia,TRUE
10/15/2016,Cambodia,Laos,2,1,AFF Championship,Phnom Penh,Cambodia,FALSE
10/18/2016,Cambodia,Brunei,3,0,AFF Championship,Phnom Penh,Cambodia,FALSE
10/18/2016,East Timor,Laos,1,2,AFF Championship,Phnom Penh,Cambodia,TRUE
10/21/2016,Cambodia,East Timor,3,2,AFF Championship,Phnom Penh,Cambodia,FALSE
10/21/2016,Laos,Brunei,4,3,AFF Championship,Phnom Penh,Cambodia,TRUE
11/2/2016,Brunei,East Timor,4,0,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/3/2016,Macau,Mongolia,2,1,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/3/2016,Sri Lanka,Laos,1,2,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/4/2016,Myanmar,Indonesia,0,0,Friendly,Rangoon,Myanmar,FALSE
11/5/2016,East Timor,Nepal,0,0,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/5/2016,Zimbabwe,Zambia,1,0,Friendly,Harare,Zimbabwe,FALSE
11/6/2016,Hong Kong,Guam,3,2,EAFF Championship,Kowloon,Hong Kong,FALSE
11/6/2016,Jordan,Iraq,0,0,Friendly,Amman,Jordan,FALSE
11/6/2016,North Korea,Taiwan,2,0,EAFF Championship,Kowloon,Hong Kong,TRUE
11/6/2016,Laos,Macau,1,4,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/6/2016,Mongolia,Sri Lanka,2,0,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/7/2016,Tahiti,Solomon Islands,3,0,FIFA World Cup qualification,Pirae,French Polynesia,TRUE
11/8/2016,Nepal,Brunei,3,0,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/8/2016,Uganda,Zambia,0,1,Friendly,Kampala,Uganda,FALSE
11/8/2016,Vietnam,Indonesia,3,2,Friendly,Hanoi,Vietnam,FALSE
11/9/2016,Greece,Belarus,0,1,Friendly,Piraeus,Greece,FALSE
11/9/2016,Guam,North Korea,0,2,EAFF Championship,Kowloon,Hong Kong,TRUE
11/9/2016,Haiti,French Guiana,2,5,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,FALSE
11/9/2016,Hong Kong,Taiwan,4,2,EAFF Championship,Kowloon,Hong Kong,FALSE
11/9/2016,Mongolia,Laos,0,3,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/9/2016,Netherlands,Belgium,1,1,Friendly,Amsterdam,Netherlands,FALSE
11/9/2016,Philippines,Kyrgyzstan,1,0,Friendly,Manila,Philippines,FALSE
11/9/2016,Sri Lanka,Macau,1,1,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/9/2016,Syria,Singapore,2,0,Friendly,Paroi,Malaysia,TRUE
11/9/2016,Tajikistan,Turkmenistan,3,0,Friendly,Dushanbe,Tajikistan,FALSE
11/9/2016,United Arab Emirates,Bahrain,2,0,Friendly,al-Ain,United Arab Emirates,FALSE
11/10/2016,Brazil,Argentina,3,0,FIFA World Cup qualification,Belo Horizonte,Brazil,FALSE
11/10/2016,Colombia,Chile,0,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
11/10/2016,Iran,Papua New Guinea,8,1,Friendly,Shah Alam,Malaysia,TRUE
11/10/2016,Lebanon,Palestine,1,1,Friendly,Beirut,Lebanon,FALSE
11/10/2016,Paraguay,Peru,1,4,FIFA World Cup qualification,AsunciÃ³n,Paraguay,FALSE
11/10/2016,Qatar,Russia,2,1,Friendly,Doha,Qatar,FALSE
11/10/2016,Uruguay,Ecuador,2,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
11/10/2016,Uzbekistan,Jordan,1,0,Friendly,Tashkent,Uzbekistan,FALSE
11/10/2016,Venezuela,Bolivia,5,0,FIFA World Cup qualification,MaturÃ­n,Venezuela,FALSE
11/11/2016,Armenia,Montenegro,3,2,FIFA World Cup qualification,Yerevan,Armenia,FALSE
11/11/2016,Czech Republic,Norway,2,1,FIFA World Cup qualification,Prague,Czech Republic,FALSE
11/11/2016,Denmark,Kazakhstan,4,1,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
11/11/2016,England,Scotland,3,0,FIFA World Cup qualification,London,England,FALSE
11/11/2016,France,Sweden,2,1,FIFA World Cup qualification,Saint-Denis,France,FALSE
11/11/2016,Honduras,Panama,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
11/11/2016,Japan,Oman,4,0,Friendly,Kashima,Japan,FALSE
11/11/2016,South Korea,Canada,2,0,Friendly,Cheonan,South Korea,FALSE
11/11/2016,Libya,Tunisia,0,1,FIFA World Cup qualification,Algiers,Algeria,TRUE
11/11/2016,Malta,Slovenia,0,1,FIFA World Cup qualification,Attard,Malta,FALSE
11/11/2016,Northern Ireland,Azerbaijan,4,0,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
11/11/2016,Romania,Poland,0,3,FIFA World Cup qualification,Bucharest,Romania,FALSE
11/11/2016,San Marino,Germany,0,8,FIFA World Cup qualification,Serravalle,San Marino,FALSE
11/11/2016,Slovakia,Lithuania,4,0,FIFA World Cup qualification,Trnava,Slovakia,FALSE
11/11/2016,Togo,Comoros,2,2,Friendly,Tunis,Tunisia,TRUE
11/11/2016,Trinidad and Tobago,Costa Rica,0,2,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
11/11/2016,United States,Mexico,1,2,FIFA World Cup qualification,Columbus,United States,FALSE
11/12/2016,Albania,Israel,0,3,FIFA World Cup qualification,Elbasan,Albania,FALSE
11/12/2016,Austria,Republic of Ireland,0,1,FIFA World Cup qualification,Vienna,Austria,FALSE
11/12/2016,Cameroon,Zambia,1,1,FIFA World Cup qualification,Limbe,Cameroon,FALSE
11/12/2016,Cape Verde,Burkina Faso,0,2,FIFA World Cup qualification,Praia,Cape Verde,FALSE
11/12/2016,Croatia,Iceland,2,0,FIFA World Cup qualification,Zagreb,Croatia,FALSE
11/12/2016,Georgia,Moldova,1,1,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
11/12/2016,Hong Kong,North Korea,0,1,EAFF Championship,Kowloon,Hong Kong,FALSE
11/12/2016,Kenya,Mozambique,1,0,Friendly,Nairobi,Kenya,FALSE
11/12/2016,Liechtenstein,Italy,0,4,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE
11/12/2016,Macau,Brunei,1,1,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/12/2016,Mali,Gabon,0,0,FIFA World Cup qualification,Bamako,Mali,FALSE
11/12/2016,Morocco,Ivory Coast,0,0,FIFA World Cup qualification,Marrakech,Morocco,FALSE
11/12/2016,Nepal,Laos,2,2,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/12/2016,New Zealand,New Caledonia,2,0,FIFA World Cup qualification,Auckland,New Zealand,FALSE
11/12/2016,Nigeria,Algeria,3,1,FIFA World Cup qualification,Uyo,Nigeria,FALSE
